customer_id,age,city,plan,acquisition_channel,join_date,monthly_income_pln,tenure_months,avg_logins_last_30d,support_tickets_last_30d,satisfaction_score,auto_renew,discount_pct,monthly_spend_pln,churned
C000283,45,Katowice,Basic, referral,2024-10-09,5645.67,8,7,0,8,1,5,79.74,1
C000284,24,Warszawa,Basic,organic,2025-02-26,5556.2,4,11,1,10,1,0,95.62,0
C000285,43,Warszawa,Premium,referral,2023-03-06,9327.44,28,15,1,6,1,10,198.92,0
C000286,18,Gdańsk,Basic,social,2025-06-17,14102.17,1,5,0,9,1,20,81.18,1
C000287,34,Katowice,Basic,organic,2023-08-30,7074.1,22,13,0,9,1,10,147.71,0
C000288,54,Łódź,Premium,paid_search,2024-01-29,15222.68,17,7,0,8,1,0,176.89,0
C000289,66,Kraków,Basic,organic,2024-08-27,16265.51,10,9,1,8,1,5,66.08,0
C000290,29,Poznań,BASIC,social,2023-07-12,4560.33,24,16,1,8,1,20,98.86,0
C000291,32,Łódź,Standard,referral,2024-05-27,8492.83,13,11,4,6,0,0,108.47,0
C000292,40,Warszawa,Basic,referral,2022-06-09,10611.7,37,13,0,10,1,10,171.42,0
C000293,24,KATOWICE,Standard,organic,2022-08-15,8947.5,35,17,3,9,1,5,196.25,0
C000294,24,Gdańsk,STANDARD,organic,2024-09-17,6576.82,9,18,0,8,0,0,123.23,0
C000295,43,Lublin,Standard,social,2022-07-15,5363.57,36,17,0,8,1,0,166.05,0
C000296,30,Łódź,Basic,organic,2023-08-13,6741.92,22,18,0,6,1,0,131.4,0
C000297,22,Wrocław,Standard,social,2022-04-12,4218.77,39,5,0,9,1,10,193.79,0
C000298,33,Kraków,Premium,referral,2023-01-22,16895.11,29,10,1,8,1,0,193.36,0
C000299,37,Warszawa,Premium,organic,2025-04-26,6209.24,2,11,1,6,1,20,114.12,1
C000300,49,Katowice,Standard,partner,2024-12-26,10928.89,6,7,0,8,1,0,142.04,0
C000301,39,Lublin,Standard,social,2022-08-31,8438.33,34,9,0,7,1,0,172.11,0
C000302,29,Wrocław,Basic,social,2024-05-13,4639.02,13,12,0,8,1,0,124.91,0
C000303,44,Katowice,Standard,paid_search,2023-03-30,19007.94,27,10,0,8,1,5,161.63,0
C000304,34,Katowice,Standard,social,2024-04-14,18788.08,14,7,0,8,0,10,119.55,0
C000305,38,Katowice,Standard,organic,2024-08-13,3412.32,10,5,1,6,0,20,81.91,1
C000306,34,Warszawa,Premium ,social,2022-05-07,11012.98,38,17,1,6,0,20,178.09,1
C000307,23,Kraków,Standard,organic,2023-07-21,7496.2,23,7,0,8,0,0,149.67,0
C000308,32,Łódź,Basic,social,2024-12-17,10770.0,6,13,6,7,0,20,73.94,0
C000309,29,Warszawa,Basic,organic,2022-11-15,4301.99,31,11,0,6,1,20,134.38,0
C000310,18,Kraków,basic,partner,2023-04-03,7475.71,27,12,0,8,1,0,151.47,0
C000311,39,Warszawa,Standard,paid_search,2024-12-02,5917.98,7,2,1,8,1,0,133.58,1
C000312,45,Łódź, Standard,partner,2024-02-21,6747.16,16,8,0,9,1,15,141.27,0
C000313,28,Wrocław,Basic,referral,2025-03-27,5621.34,3,16,0,10,1,0,98.45,0
C000314,22,Łódź,Standard,referral,2023-01-21,5283.31,29,11,0,7,1,0,151.63,0
C000315,42,Kraków,Premium,organic,2024-07-30,9332.6,11,11,0,9,1,0,188.14,1
C000316,27,Łódź,BASIC,PAID_SEARCH,2024-03-27,7006.72,15,7,1,8,1,0,0.0,0
C000317,41,Lublin,Standard,paid_search,2022-10-06,5549.36,33,14,2,7,1,10,164.16,0
C000318,52,Poznań,Standard,social,2024-08-31,3906.32,10,12,0,9,1,15,109.6,0
C000319,45,,Standard,paid_search,2024-10-26,10744.31,8,5,1,10,0,15,107.74,0
C000320,46,Poznań,Standard,social,2022-01-21,5560.04,41,9,2,7,1,10,190.15,0
C000321,39,Łódź,Standard,organic,2023-12-03,7429.83,19,13,0,9,1,0,148.83,0
C000322,40,Katowice,Standard,organic,2022-01-05,10033.77,42,14,2,10,1,5,191.0,0
C000323,19,Wrocław,Premium,paid_search,2022-05-23,6935.56,37,10,0,8,1,20,176.34,0
C000324,46,Katowice, Premium,organic,2022-04-30,9385.44,38,19,0,8,1,20,213.63,0
C000325,39,,Premium,organic,2024-08-17,4892.91,10,9,1,9,1,20,138.5,0
C000326,36,Lublin,Basic,referral,2023-04-27,5085.34,26,10,1,8,1,5,115.21,1
C000327,46,Lublin,Basic,referral,2023-02-08,19129.96,29,14,1,8,1,15,162.61,0
C000328,37,Gdańsk,Basic,referral,2025-03-17,6081.09,3,12,1,7,0,0,75.09,1
C000329,44,Gdańsk,Premium,referral,2023-01-20,5428.31,29,9,0,8,0,10,173.66,1
C000330,36,Lublin,Standard,referral,2023-11-15,10752.35,19,5,0,10,1,5,161.97,0
C000331,39,Kraków,Basic,referral,2023-01-27,6962.77,29,12,0,10,1,0,102.84,0
C000332,28,Warszawa,Standard,organic,2024-03-29,14027.9,15,6,0,9,0,0,141.59,0
C000333,40,Kraków,Standard,organic,2024-05-22,3848.71,13,4,0,8,1,0,123.25,0
C000334,57,Katowice,Basic,organic,2022-10-12,18237.48,33,10,0,8,1,20,161.45,0
C000335,22,Katowice,Standard,partner,2022-05-10,10079.01,38,13,0,8,1,10,184.22,1
C000336,41,Poznań,Basic,organic,2022-05-10,4643.72,38,10,2,6,1,0,168.75,1
C000337,31,,Basic,social,2022-12-17,14564.55,30,5,0,8,1,0,153.4,0
C000338,38,Wrocław,Premium,referral,2024-11-26,4587.16,7,9,0,10,1,0,155.88,0
C000339,36,Katowice,Premium,partner,2024-09-21,7887.81,9,15,0,10,1,0,164.32,0
C000340,36,Kraków,Standard,paid_search,2025-04-28,11434.14,2,13,0,8,1,20,112.88,1
C000341,58,Warszawa,Premium,organic,2022-05-13,11345.34,38,23,0,8,1,15,205.0,0
C000342,42,Warszawa ,Standard,social,2023-04-23,11514.93,26,12,0,8,1,0,180.09,0
C000343,30,Lublin,Standard,organic,2024-11-20,9595.55,7,4,0,10,1,10,103.47,0
C000344,45,Warszawa,Basic,partner,2024-10-03,15209.89,9,2,0,6,1,15,98.46,1
C000345,32,Warszawa,Basic,paid_search,2022-09-08,5018.04,34,9,2,7,1,5,134.0,0
C000346,47,Wrocław,Basic,organic,2024-12-19,5121.28,6,9,2,8,1,10,78.09,0
C000347,38,Kraków,Standard,paid_search,2023-11-30,5473.02,19,9,0,7,0,15,158.55,0
C000348,47,Gdańsk,Standard,organic,2023-05-18,11257.73,25,10,0,8,0,0,158.03,0
C000349,39,Kraków,Standard,social,2025-03-14,6983.77,3,7,1,7,1,10,86.8,0
C000350,34,Łódź,standard,organic,2022-09-13,5992.43,34,11,2,7,1,0,192.79,1
C000351,25,Warszawa,Standard,social,2025-02-07,14162.99,4,4,1,5,1,15,84.38,1
C000352,42,Warszawa,Standard,organic,2022-08-04,11499.79,35,8,0,8,1,10,167.11,0
C000353,28,Łódź,Basic,social,2024-11-18,6774.44,7,5,3,8,1,0,77.94,1
C000354,26,Łódź,Basic,paid_search,2022-06-25,10382.91,36,3,0,5,1,0,106.76,1
C000355,48,Łódź,Basic,organic,2023-07-31,13475.5,23,9,0,10,1,15,139.91,0
C000356,38,Warszawa,Basic,referral,2024-11-18,7413.08,7,15,2,10,1,5,104.42,0
C000357,41,Gdańsk,Premium,partner,2025-03-09,10304.39,3,12,0,8,1,5,141.87,0
C000358,27,Warszawa,Premium,social,2024-07-02,3773.34,12,11,0,5,1,5,165.92,0
C000359,31,Lublin,Basic,social,2022-01-10,3614.91,42,14,5,5,0,0,141.77,0
C000360,26,Lublin,Basic, organic,2023-12-26,5490.14,18,8,1,6,0,15,62.49,0
C000361,35,Warszawa,Standard,social,2023-11-07,4110.28,20,8,4,,1,0,116.55,0
C000362,46,Poznań,Basic,partner,2025-04-02,3326.68,3,20,0,10,0,10,68.15,0
C000363,24,Łódź,Premium,organic,2024-10-09,3176.53,8,8,0,7,1,20,126.02,0
C000364,53,Lublin,Standard,paid_search,2024-01-09,10216.52,17,15,0,7,1,0,171.01,0
C000365,33,LUBLIN,Premium,organic,2023-07-22,6170.93,23,12,0,6,1,0,171.26,0
C000366,31,Gdańsk,Basic,organic,2025-02-06,4983.68,4,11,0,8,0,15,76.24,1
C000367,51,Katowice,Standard,paid_search,2025-02-20,5589.65,4,14,0,7,0,20,80.19,1
C000368,48,Poznań,Basic,organic,2023-11-06,4032.15,20,10,0,9,1,0,110.64,0
C000369,20,Lublin, Basic,organic,2024-03-20,5362.24,15,9,0,9,1,0,97.25,0
C000370,36,Gdańsk,Standard,partner,2022-11-10,13143.43,32,9,0,7,1,10,176.72,0
C000371,25,Łódź,Premium,paid_search,2024-08-11,5317.82,10,9,0,7,0,20,107.4,1
C000372,25,Poznań,Basic,referral,2023-02-11,7385.89,29,4,0,7,1,20,92.72,1
C000373,36,Kraków,Premium,organic,2025-03-08,14674.28,3,7,0,9,1,5,145.85,0
C000374,22,Poznań,Premium,organic,2023-07-10,3666.19,24,16,0,6,0,15,182.33,0
C000375,23,Poznań,Basic,organic,2023-07-09,9527.2,24,8,0,7,1,5,129.17,1
C000376,25,Łódź,Basic,referral,2023-01-10,3708.99,30,17,0,7,1,10,123.33,0
C000377,62,Katowice,Standard,organic,2022-05-09,13546.89,38,8,3,10,1,0,205.44,0
C000378,35,Warszawa,Standard,paid_search,2023-08-23,6667.93,22,18,1,8,1,0,157.56,0
C000379,29,Wrocław,Premium,referral,2022-02-14,19732.98,41,17,0,7,1,0,235.2,0
C000380,30,Gdańsk,Standard,paid_search,2022-01-15,5488.3,42,11,0,9,1,5,166.32,0
C000381,42,Warszawa,Standard,referral,2025-04-27,7768.82,2,10,0,9,0,5,115.83,1
C000382,48,Lublin ,Standard,organic,2024-02-30,7642.52,41,12,0,9,1,15,181.12,0
C000383,37,Warszawa,Standard,organic,2024-07-21,9741.25,11,10,0,8,1,10,128.63,0
C000384,18,Wrocław,Standard,paid_search,2023-01-27,3629.27,29,2,0,10,1,0,154.65,1
C000385,54,Łódź,Basic,paid_search,2023-01-14,17708.3,29,8,0,7,1,10,121.68,0
C000386,49,Kraków,Standard,paid_search,2025-05-07,5568.84,1,18,0,8,1,20,115.7,0
C000387,29,Łódź,Premium,organic,2022-09-06,10529.02,34,16,1,7,1,5,199.78,1
C000388,42,Wrocław,Basic,organic,2024-09-09,11693.76,9,5,1,6,1,0,126.41,1
C000389,42,Gdańsk,Basic,organic,2024-09-28,6028.78,9,6,0,8,1,5,114.32,1
C000390,35,Gdańsk,Standard,partner,2023-01-02,10968.53,30,15,0,8,0,20,159.0,0
C000391,42,Wrocław,Basic,paid_search,2022-08-23,7279.57,34,9,0,9,0,10,148.13,0
C000392,50,Katowice,Standard,organic,2024-05-23,7673.68,13,12,0,7,1,5,135.97,0
C000393,34,Gdańsk,Standard,social,2024-01-28,5591.53,17,10,1,7,1,0,109.88,0
C000394,22,Warszawa,Premium,paid_search,2023-08-08,4752.43,23,12,0,8,1,5,188.48,0
C000395,31,Poznań,Premium,paid_search,2023-12-26,9209.85,18,12,1,9,1,0,196.6,0
C000396,35,Katowice,Basic,paid_search,2025-03-03,3736.66,4,8,0,8,0,15,57.24,0
C000397,40,Lublin,Standard,paid_search,2023-11-03,8026.79,20,9,0,8,1,0,159.54,0
C000398,29,Kraków,Premium,organic,2024-01-08,4183.23,18,13,0,9,1,15,167.52,0
C000399,34,Katowice ,Basic,organic,2024-12-28,4470.17,6,2,0,8,1,10,86.26,1
C000400,30,Warszawa,Standard,organic,2022-10-17,6290.49,32,17,0,9,1,0,179.89,0
C000401,29, Warszawa,Premium,paid_search,2025-05-11,11431.68,1,8,0,8,1,20,155.33,0
C000402,29,Poznań,Basic,social,2024-03-17,14996.11,15,13,1,9,1,0,110.07,0
C000403,20,Warszawa,Premium,paid_search,2023-04-03,8215.03,27,12,0,10,0,5,181.4,0
C000404,22,Katowice,Standard,organic,2024-03-24,9117.38,15,7,1,8,1,10,111.32,0
C000405,21,Katowice, Basic,paid_search,2023-12-16,7162.62,18,8,1,9,0,10,88.43,0
C000406,28,Poznań,Standard,referral,2024-09-23,8002.73,9,0,0,6,1,5,73.08,0
C000407,18,Poznań,Premium,paid_search,2023-07-03,15436.88,24,12,1,8,1,0,221.78,0
C000408,34,Lublin,Standard,referral,2022-07-31,10376.64,35,5,0,8,1,10,176.38,0
C000409,32,Łódź,Premium,organic,2025-06-02,9996.47,1,5,1,9,1,20,135.42,0
C000410,41,Katowice,Standard,social,2022-07-11,5979.91,36,14,1,9,1,0,192.55,0
C000411,18,Warszawa,Premium,organic,2024-08-12,5919.47,10,10,0,8,1,5,155.4,0
C000412,37,Poznań,Standard,partner,2023-08-02,5374.88,23,10,0,8,1,5,143.68,0
C000413,30,Łódź,Premium,paid_search,2023-05-10,4131.66,26,12,0,7,1,0,205.63,0
C000414,18,Katowice,Premium,organic,2023-04-17,7074.95,26,12,3,7,1,20,191.01,1
C000415,49,Warszawa,Standard,paid_search,2023-06-17,16918.22,24,9,0,7,0,15,150.61,0
C000416,25,Poznań,Basic,partner,2022-01-28,13753.97,41,12,0,6,1,0,148.64,0
C000417,25,Wrocław,Premium,organic,2023-10-25,4370.7,20,9,0,9,1,0,195.08,0
C000418,27,Gdańsk,Basic,organic,2024-10-19,8315.14,8,13,1,9,0,5,95.48,0
C000419,38,Poznań,Premium,organic,2023-02-27,8515.42,28,17,0,9,1,20,211.32,0
C000420,31,Poznań,Basic,partner,2024-01-17,8905.55,17,12,1,8,1,10,104.56,0
C000421,35,Katowice,Standard,organic,2024-02-15,7135.11,16,10,1,8,0,10,110.42,1
C000422,31,Katowice,Standard,paid_search,2024-08-04,9897.58,11,8,0,6,1,20,120.71,0
C000423,29,Łódź,Basic,paid_search,2023-05-23,7400.52,25,3,1,7,1,20,106.5,1
C000424,36,Łódź,Basic,paid_search,2022-01-14,13910.83,42,10,0,7,1,0,178.39,0
C000425,44,Poznań,Standard,ORGANIC,2023-01-19,11388.38,29,18,1,5,1,10,149.66,0
C000426,38,Lublin,Premium,referral,2023-07-05,4935.36,24,14,0,7,1,15,159.21,0
C000427,21,Lublin,Standard,social,2024-05-31,7574.7,13,5,2,7,1,0,113.91,0
C000428,37,Katowice,Standard,organic,2025-03-04,6514.39,3,7,0,10,1,20,84.83,0
C000429,19,Poznań,Standard,referral,2023-07-02,4804.2,24,15,1,10,1,10,158.64,0
C000430,33,Kraków,Standard,referral,2024-05-26,4344.23,13,11,0,8,1,0,152.63,0
C000431,45,Lublin,Standard,social,2025-06-06,5166.77,1,12,0,8,0,0,105.24,0
C000432,30,Warszawa,Standard,referral,2025-01-30,8770.47,5,9,1,6,0,20,91.18,1
C000433,25,Wrocław,Premium,social,2023-09-28,4031.1,21,10,1,7,1,15,171.56,0
C000434,28,Kraków,Basic,organic,2023-02-06,11289.55,29,9,1,6,1,0,135.27,0
C000435,33,Lublin,Standard,organic,2023-06-18,3535.38,24,11,0,8,0,0,133.5,0
C000436,26,Katowice,Basic,partner,2023-06-09,13151.9,25,15,0,10,1,20,144.96,0
C000437,40,Katowice,Basic,referral,2022-08-25,3727.55,34,8,5,4,1,0,133.72,1
C000438,31,Warszawa,Premium,partner,2024-11-04,9885.9,7,15,0,5,1,10,132.42,0
C000439,23,Lublin,Basic,organic,2025-03-04,4759.56,3,5,4,6,0,0,29.53,0
C000440,37,Katowice,Standard,organic,2022-01-29,8489.13,41,7,0,7,0,0,173.78,1
C000441,30,Lublin,Standard,organic,2024-01-05,5033.58,18,13,4,6,1,0,137.57,1
C000442,60,Lublin,Basic,paid_search,2024-04-06,6686.34,15,8,0,10,1,5,105.32,0
C000443,32,katowice,Premium,organic,2024-12-14,4115.39,6,24,0,9,1,10,122.99,0
C000444,35,Gdańsk,Basic,paid_search,2023-11-11,9281.6,19,11,0,8,1,0,117.98,0
C000445,21,Warszawa,Basic,organic,2022-12-23,9918.14,30,13,0,9,1,5,149.05,0
C000446,24,Warszawa,Basic,social,2022-03-15,5956.39,40,11,1,8,1,0,178.96,0
C000447,38,Warszawa,Standard,paid_search,2024-07-05,4096.99,12,10,0,6,1,10,112.53,0
C000448,45,Wrocław,Standard,paid_search,2024-09-04,5044.28,10,11,1,8,1,15,129.69,1
C000449,26,Warszawa,Standard,social,2022-10-18,8215.93,32,8,0,8,1,0,151.02,0
C000450,39,Poznań,Standard,referral,2024-06-13,12036.53,12,6,3,7,1,0,132.09,0
C000451,55,Wrocław,Premium ,paid_search,2022-12-12,8094.39,31,16,2,8,1,5,230.69,0
C000452,38,Poznań,Basic,referral,2023-07-07,7014.59,24,11,1,8,1,10,113.03,0
C000453,30,Kraków,Basic,referral,2023-02-26,6020.76,28,15,0,9,1,20,123.87,0
C000454,52,Lublin,Premium,organic,2022-06-24,7101.78,36,10,0,7,1,0,200.48,0
C000455,47,Kraków,Standard,organic,2025-04-20,8956.77,2,5,1,8,0,0,116.51,0
C000456,23,Katowice,Standard,organic,2023-08-13,6232.3,22,15,0,10,1,0,172.87,0
C000457,31,Warszawa,Basic,social,2025-06-03,4950.08,1,5,0,,0,5,74.59,1
C000458,35,Kraków,Basic,organic,2024-12-01,25374.81,7,13,1,6,0,0,79.69,1
C000459,23,Łódź,Standard,organic,2023-09-25,6065.21,21,11,0,9,1,10,130.61,0
C000460,23,Lublin,Premium,organic,2022-03-27,19268.48,39,14,0,9,1,5,239.57,0
C000461,44,Gdańsk,Basic,organic,2025-01-10,7422.57,5,14,0,10,0,10,72.09,0
C000462,49,Kraków,Standard,referral,2022-06-25,2970.27,36,18,2,7,0,15,165.33,0
C000463,21,Wrocław ,Standard,referral,2022-04-02,8674.65,39,12,5,7,1,10,172.83,0
C000464,54,Lublin,Standard,referral,2022-02-07,15464.34,41,10,0,6,1,15,171.07,0
C000465,31,Gdańsk,Basic,paid_search,2025-06-18,4249.92,1,4,3,7,0,0,64.8,1
C000466,43,Katowice,Standard,paid_search,2022-07-11,6146.56,36,9,0,8,0,20,143.25,0
C000467,34,Łódź,Standard,organic,2023-10-04,11190.29,21,6,2,8,1,10,119.78,0
C000468,25,Lublin,Standard,social,2022-11-26,6874.71,31,10,7,5,1,20,122.23,1
C000469,40,Lublin,Standard,organic,2024-10-14,6029.54,8,6,2,5,0,10,102.62,1
C000470,47,Lublin,Basic,partner,2023-01-07,12833.52,30,15,0,9,1,0,162.1,0
C000471,39,Kraków,Standard,organic,2024-01-01,6722.32,18,3,1,9,0,15,100.05,1
C000472,18,Katowice,Premium,organic,2024-12-07,12077.24,6,13,2,8,0,0,171.23,0
C000473,48,Kraków,Premium,organic,2023-01-29,4754.43,29,13,0,6,1,10,195.35,1
C000474,37,Kraków,Premium,paid_search,2023-04-30,10895.12,26,12,1,7,1,20,171.75,1
C000475,31,WARSZAWA,Basic,referral,,5914.44,35,6,0,8,1,15,144.32,0
C000476,23,Gdańsk,Premium, social,2022-09-07,8429.14,34,22,1,7,1,15,235.98,0
C000477,30,Gdańsk,Basic,organic,2024-03-25,14814.13,15,2,0,8,1,10,96.28,0
C000478,26,Kraków,Basic,organic,2025-06-15,5898.42,1,14,5,5,0,0,64.88,1
C000479,23,Wrocław,Basic,organic,2025-05-22,10514.16,1,10,1,8,1,10,81.35,0
C000480,28,Kraków,Basic,organic,2024-01-08,14271.51,18,8,1,7,1,0,115.77,1
C000481,40,Łódź,Basic,social,2024-02-01,7376.52,17,0,1,7,1,15,89.64,0
C000482,70,Katowice,Basic,organic,2022-07-10,8697.94,36,12,0,8,1,5,122.15,0
C000483,36,Warszawa,Basic,referral,2024-06-09,8835.55,12,7,1,8,1,15,111.27,0
C000484,30,Katowice,Standard,referral,2022-05-15,9887.17,38,17,1,7,1,20,184.74,0
C000485,48,Lublin,Standard,referral,2024-10-10,7446.47,8,16,0,6,0,0,120.9,0
C000486,38,Warszawa,Basic,partner,2022-07-09,4357.5,36,16,1,7,1,5,158.59,0
C000487,42,Wrocław,Standard,social,2023-10-19,9557.1,20,6,3,5,1,0,138.74,1
C000488,43,Kraków,Basic,paid_search,2024-03-30,9364.8,15,10,0,8,0,5,106.82,0
C000489,26,Katowice,Standard,referral,2023-10-09,7292.43,21,15,0,7,1,0,164.72,1
C000490,25,Kraków,Basic,referral,2022-05-13,7811.05,38,5,0,9,1,10,147.31,0
C000491,49,Łódź,Standard,referral,2024-05-04,9426.3,14,12,3,8,0,20,112.19,0
C000492,41,Gdańsk,Standard,organic,2022-07-10,3842.65,36,13,0,9,1,20,147.11,1
C000493,22,Gdańsk,Standard,organic,2022-07-31,8515.71,35,10,0,9,1,0,190.73,0
C000494,24,Lublin,Standard,paid_search,2024-10-31,14547.74,8,1,0,8,1,10,98.55,0
C000495,31,Wrocław,Premium,organic,2024-07-10,7106.76,11,12,4,7,1,20,147.24,0
C000496,18,Lublin,Premium,partner,2024-05-11,13668.94,13,12,1,6,1,15,158.47,0
C000497,48,Gdańsk,Premium,social,2024-04-15,3265.77,14,9,0,7,1,15,148.28,0
C000498,42,Kraków,Standard, organic,2022-02-01,7970.11,41,17,2,8,1,20,201.76,0
C000499,34,Katowice,Basic,organic,2023-06-27,6699.4,24,9,1,8,1,10,116.83,0
C000500,29,Katowice,Basic,organic,2022-08-31,5067.9,34,9,0,6,1,0,134.38,0
C000501,42,Warszawa,Basic,SOCIAL,2023-02-01,6492.46,29,5,0,7,1,15,117.65,0
C000502,18,Gdańsk,Basic,organic,2022-04-02,4984.11,39,16,0,9,1,0,161.38,0
C000503,52,Warszawa,Basic,organic,2025-04-24,7178.07,2,4,0,8,0,10,55.14,0
C000504,36,Wrocław,Standard,paid_search,2023-11-08,9621.12,20,6,0,6,0,0,122.33,0
C000505,49,Wrocław,Premium,partner,2024-01-02,2500,18,12,0,8,1,0,170.02,0
C000506,18,Gdańsk,Standard,partner,2024-01-14,5512.98,17,11,0,8,1,20,116.52,0
C000507,26,Katowice,Basic,referral,2024-09-13,16101.83,9,6,1,9,1,0,85.03,0
C000508,30,Poznań,Premium,organic,2022-09-25,6463.24,33,15,1,9,1,0,223.94,0
C000509,47,Łódź,Premium,paid_search,2024-09-01,13868.41,10,1,0,9,1,5,144.46,0
C000510,33,Kraków,Standard,organic,2023-03-04,,28,11,0,6,0,15,149.58,0
C000511,27,Lublin,Premium ,organic,2023-05-30,7426.16,25,18,0,10,1,0,211.75,0
C000512,26,Poznań,Basic,referral,2024-01-09,21002.37,17,3,1,7,0,20,96.98,1
C000513,20,Gdańsk,Standard,social,2024-03-25,7746.06,15,12,0,10,1,15,136.47,0
C000514,33,Warszawa,Basic,social,2024-03-21,10529.47,15,3,0,7,0,0,100.15,0
C000515,26,Katowice,Standard,organic,2023-06-30,15462.85,24,9,0,8,0,0,131.55,0
C000516,27,Kraków,Standard,paid_search,2024-04-25,6405.25,14,13,0,6,1,10,112.08,0
C000517,53,Gdańsk,basic,paid_search,2025-06-27,,1,5,1,8,0,20,54.87,0
C000518,22,Lublin,Basic,paid_search,2025-01-08,4045.0,5,9,0,7,1,15,53.03,0
C000519,42,Wrocław,Basic,referral,2025-01-31,9004.89,5,7,0,7,0,0,77.32,0
C000520,22,Poznań,Standard,social,2022-04-05,4664.29,39,21,0,10,1,10,186.49,0
C000521,34,Gdańsk,Standard,organic,2025-05-27,8126.93,1,6,0,8,1,10,97.34,1
C000522,35,Warszawa,standard,paid_search,2022-07-10,10882.01,36,13,2,6,1,10,152.22,0
C000523,26,Łódź,Basic,social,2024-05-16,6974.31,13,14,0,6,1,15,92.64,0
C000524,45,Katowice,Standard,referral,2022-11-04,4908.19,32,9,2,7,1,0,168.21,0
C000525,45,Łódź,Standard,organic,2025-04-04,4841.38,2,9,0,7,1,0,91.8,1
C000526,38,Kraków,Standard,partner,2024-05-30,3763.44,13,6,0,9,1,0,125.48,0
C000527,23,Łódź,Basic ,organic,2024-11-17,11149.55,7,10,1,7,1,0,89.22,1
C000528,33,Warszawa,Basic,referral,2022-12-31,12242.33,30,8,0,8,0,20,122.49,0
C000529,56,Warszawa,Standard,paid_search,2023-02-15,4821.18,28,9,0,7,1,0,162.53,0
C000530,32,Gdańsk,Basic,paid_search,2025-06-02,18043.56,1,10,0,7,1,0,79.5,0
C000531,53,Gdańsk,Premium,paid_search,2024-08-20,9101.85,10,8,1,,1,0,157.81,0
C000532,52,Poznań,Basic,organic,2024-07-19,7389.48,11,10,0,6,0,0,105.39,0
C000533,40,Gdańsk,Basic,paid_search,2024-08-11,10724.39,10,12,1,9,0,0,81.75,1
C000534,46,Warszawa,PREMIUM,organic,2022-02-01,6367.65,41,14,0,7,1,0,244.88,0
C000535,23,WROCŁAW,Standard,organic,2025-04-23,4617.56,2,6,0,10,0,20,72.5,0
C000536,20,Wrocław,Standard,referral,2024-02-16,12954.52,16,4,0,8,0,5,101.96,1
C000537,41,Warszawa,Premium,paid_search,2025-01-16,5079.44,5,7,1,7,1,0,132.53,0
C000538,21,Poznań,Basic, organic,2024-09-21,6729.77,9,16,1,7,1,10,105.82,0
C000539,32,Poznań,Standard,organic,2024-12-06,10912.32,6,9,2,5,1,0,120.85,0
C000540,26,Gdańsk,Basic,organic,2023-10-18,10526.88,20,12,0,7,0,20,126.6,1
C000541,23,Lublin,Standard, social,2023-06-29,7008.67,24,13,0,9,1,0,147.17,0
C000542,18,Poznań,Standard,partner,2022-05-06,10326.7,38,0,0,7,1,20,144.13,1
C000543,32,Wrocław,Standard,paid_search,2023-07-15,13351.52,23,2,0,7,1,5,144.78,1
C000544,39,Wrocław,Standard,partner,2024-07-07,7803.53,11,9,1,7,1,0,120.73,1
C000545,50,Poznań,Standard,referral,2022-07-01,16017.3,36,12,1,7,1,0,183.07,0
C000546,40,Poznań,Basic,referral,2024-07-27,7726.47,11,8,0,10,0,5,103.03,0
C000547,49,Lublin,Basic,organic,2022-04-22,12216.55,38,10,0,9,1,15,141.38,1
C000548,52,Łódź,Standard,organic,2023-07-07,9676.73,24,2,4,8,1,10,139.06,1
C000549,38,Warszawa,Basic,organic,2022-08-04,4977.37,35,8,1,8,1,10,119.24,0
C000550,27,Poznań,Standard,organic,2022-01-26,7552.41,41,12,1,9,1,0,189.72,0
C000551,35,Lublin,Premium,partner,2025-05-26,10433.43,1,8,1,7,1,20,99.11,1
C000552,45,Łódź,Basic,organic,2025-03-13,10731.56,3,9,6,6,1,15,122.29,0
C000553,38,Warszawa,Standard,paid_search,2024-09-10,7445.6,9,5,1,6,1,0,117.13,0
C000554,28,Gdańsk,Basic,organic,2025-05-25,5132.43,1,10,0,10,1,0,83.27,1
C000555,34,Gdańsk,Premium,referral,2023-06-16,11701.05,24,11,0,10,1,10,199.09,0
C000556,35,Łódź,Premium,paid_search,2024-08-25,8197.98,10,13,2,6,1,10,119.48,1
C000557,24,Gdańsk,Basic,paid_search,2024-05-02,10574.07,14,14,0,8,0,10,115.38,0
C000558,33,Poznań,Premium,organic,2024-04-29,8623.77,14,19,0,8,1,5,170.6,0
C000559,48,Katowice,Premium,organic,2022-08-09,3632.65,35,24,2,7,0,5,204.81,0
C000560,29,Łódź,Standard,partner,2023-07-25,14411.62,23,9,0,6,1,5,138.29,0
C000561,39,Łódź,Basic,organic,2023-02-10,5196.07,29,18,1,8,1,15,138.89,0
C000562,50,Lublin,Basic,organic,2024-06-21,6651.79,12,19,0,7,1,0,109.23,0
C000563,65,Poznań,Premium,social,2024-01-20,8704.47,17,21,0,8,1,20,180.36,0
C000564,50,Lublin,Basic,partner,2024-10-24,10337.41,8,9,0,10,0,5,70.64,1
C000565,19,Wrocław,Basic,organic,2023-03-13,6613.27,28,9,1,7,1,0,92.3,1
C000566,18,Katowice,Basic,referral,2022-07-28,4936.01,35,15,2,8,1,5,140.57,0
C000567,18,Warszawa,Premium,social,2023-12-18,3548.51,18,18,0,9,0,5,210.55,0
